design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,relative_transaction_load,execution_index,manifest_pair_id,network_instance,event_replication,network_realization_id,network_seed,event_seed,run_id
D001,O004,8,474,7.230124069,544,0.015441285,0.39993713,0.047767101,12,0.621494583,15,D001_O004,2,1,D001_O004_S02,-682715142496189182,-6776760289668499774,D001_O004_S02_E01
D001,O004,8,474,7.230124069,544,0.015441285,0.39993713,0.047767101,12,0.621494583,16,D001_O004,2,2,D001_O004_S02,-682715142496189182,-8223199608958732200,D001_O004_S02_E02
D001,O005,8,474,7.230124069,472,0.458927508,0.08115278,0.018055532,8,0.751825682,17,D001_O005,1,1,D001_O005_S01,4761241723119424110,-6079218491378724499,D001_O005_S01_E01
D001,O005,8,474,7.230124069,472,0.458927508,0.08115278,0.018055532,8,0.751825682,18,D001_O005,1,2,D001_O005_S01,4761241723119424110,4085265990305251029,D001_O005_S01_E02
D001,O005,8,474,7.230124069,472,0.458927508,0.08115278,0.018055532,8,0.751825682,19,D001_O005,2,1,D001_O005_S02,-2282872734995860481,6339236779324839755,D001_O005_S02_E01
D001,O005,8,474,7.230124069,472,0.458927508,0.08115278,0.018055532,8,0.751825682,20,D001_O005,2,2,D001_O005_S02,-2282872734995860481,-7663292397471977464,D001_O005_S02_E02
D001,O006,8,474,7.230124069,26,0.466438896,0.19990199,0.36047691,5,0.537345538,21,D001_O006,1,1,D001_O006_S01,-1387665260118064422,-2716898634536758653,D001_O006_S01_E01
D001,O006,8,474,7.230124069,26,0.466438896,0.19990199,0.36047691,5,0.537345538,22,D001_O006,1,2,D001_O006_S01,-1387665260118064422,1157750879872372976,D001_O006_S01_E02
D001,O006,8,474,7.230124069,26,0.466438896,0.19990199,0.36047691,5,0.537345538,23,D001_O006,2,1,D001_O006_S02,-3224625551595270832,4479260362392839488,D001_O006_S02_E01
D001,O006,8,474,7.230124069,26,0.466438896,0.19990199,0.36047691,5,0.537345538,24,D001_O006,2,2,D001_O006_S02,-3224625551595270832,3167943971005027504,D001_O006_S02_E02
D001,O007,8,474,7.230124069,20,0.141130372,0.138764594,0.166622366,2,0.974703346,25,D001_O007,1,1,D001_O007_S01,-948989835194263091,8523619170715582094,D001_O007_S01_E01
D001,O007,8,474,7.230124069,20,0.141130372,0.138764594,0.166622366,2,0.974703346,26,D001_O007,1,2,D001_O007_S01,-948989835194263091,-3316918670019735699,D001_O007_S01_E02
D001,O007,8,474,7.230124069,20,0.141130372,0.138764594,0.166622366,2,0.974703346,27,D001_O007,2,1,D001_O007_S02,2394188131697908870,-7110063553418456015,D001_O007_S02_E01
D001,O007,8,474,7.230124069,20,0.141130372,0.138764594,0.166622366,2,0.974703346,28,D001_O007,2,2,D001_O007_S02,2394188131697908870,-8913185951121030080,D001_O007_S02_E02
D001,O008,8,474,7.230124069,217,0.118365868,0.010264005,0.438577644,4,0.70421183,29,D001_O008,1,1,D001_O008_S01,-2256970382260509743,-3309344097625196740,D001_O008_S01_E01
D001,O008,8,474,7.230124069,217,0.118365868,0.010264005,0.438577644,4,0.70421183,30,D001_O008,1,2,D001_O008_S01,-2256970382260509743,-5675076857940947282,D001_O008_S01_E02
D001,O008,8,474,7.230124069,217,0.118365868,0.010264005,0.438577644,4,0.70421183,31,D001_O008,2,1,D001_O008_S02,4167411759551397256,-3964941918737909495,D001_O008_S02_E01
D001,O008,8,474,7.230124069,217,0.118365868,0.010264005,0.438577644,4,0.70421183,32,D001_O008,2,2,D001_O008_S02,4167411759551397256,4369233912259612271,D001_O008_S02_E02
D001,O009,8,474,7.230124069,39,0.272204984,0.243100415,0.446678,1,0.893215891,33,D001_O009,1,1,D001_O009_S01,-3381027733286986922,-9222402957506532942,D001_O009_S01_E01
D001,O009,8,474,7.230124069,39,0.272204984,0.243100415,0.446678,1,0.893215891,34,D001_O009,1,2,D001_O009_S01,-3381027733286986922,8119743879616608514,D001_O009_S01_E02
D001,O009,8,474,7.230124069,39,0.272204984,0.243100415,0.446678,1,0.893215891,35,D001_O009,2,1,D001_O009_S02,415216176612814928,-7135555000018571390,D001_O009_S02_E01
D001,O009,8,474,7.230124069,39,0.272204984,0.243100415,0.446678,1,0.893215891,36,D001_O009,2,2,D001_O009_S02,415216176612814928,133554116600901615,D001_O009_S02_E02
D001,O010,8,474,7.230124069,78,0.42428609,0.04657399,0.47291634,6,0.886241643,37,D001_O010,1,1,D001_O010_S01,-341591693801574235,2898409419933828174,D001_O010_S01_E01
D001,O010,8,474,7.230124069,78,0.42428609,0.04657399,0.47291634,6,0.886241643,38,D001_O010,1,2,D001_O010_S01,-341591693801574235,-6477777294219871810,D001_O010_S01_E02
D001,O010,8,474,7.230124069,78,0.42428609,0.04657399,0.47291634,6,0.886241643,39,D001_O010,2,1,D001_O010_S02,4979422570945930284,-8900659018504895101,D001_O010_S02_E01
D001,O010,8,474,7.230124069,78,0.42428609,0.04657399,0.47291634,6,0.886241643,40,D001_O010,2,2,D001_O010_S02,4979422570945930284,1139371881434558343,D001_O010_S02_E02
D001,O011,8,474,7.230124069,163,0.257766277,0.230369452,0.067376828,24,1.041013094,41,D001_O011,1,1,D001_O011_S01,5477431397117996698,8018232635523307382,D001_O011_S01_E01
D001,O011,8,474,7.230124069,163,0.257766277,0.230369452,0.067376828,24,1.041013094,42,D001_O011,1,2,D001_O011_S01,5477431397117996698,4927868308910390857,D001_O011_S01_E02
D001,O011,8,474,7.230124069,163,0.257766277,0.230369452,0.067376828,24,1.041013094,43,D001_O011,2,1,D001_O011_S02,1942770481931462200,672877888378818962,D001_O011_S02_E01
D001,O011,8,474,7.230124069,163,0.257766277,0.230369452,0.067376828,24,1.041013094,44,D001_O011,2,2,D001_O011_S02,1942770481931462200,-8195921932899688943,D001_O011_S02_E02
D001,O012,8,474,7.230124069,121,0.018977159,0.042108472,0.106166432,7,0.634587855,45,D001_O012,1,1,D001_O012_S01,5685960197548490029,-7118248029252077648,D001_O012_S01_E01
D001,O012,8,474,7.230124069,121,0.018977159,0.042108472,0.106166432,7,0.634587855,46,D001_O012,1,2,D001_O012_S01,5685960197548490029,5068039935060461745,D001_O012_S01_E02
D001,O012,8,474,7.230124069,121,0.018977159,0.042108472,0.106166432,7,0.634587855,47,D001_O012,2,1,D001_O012_S02,-7357699239928314345,-8926663480023302384,D001_O012_S02_E01
D001,O012,8,474,7.230124069,121,0.018977159,0.042108472,0.106166432,7,0.634587855,48,D001_O012,2,2,D001_O012_S02,-7357699239928314345,-5176553815529485299,D001_O012_S02_E02
D001,O013,8,474,7.230124069,38,0.13035544,0.200717694,0.465695355,4,0.90739434,49,D001_O013,1,1,D001_O013_S01,4652416967263217981,9000488500106156089,D001_O013_S01_E01
D001,O013,8,474,7.230124069,38,0.13035544,0.200717694,0.465695355,4,0.90739434,50,D001_O013,1,2,D001_O013_S01,4652416967263217981,8994910840323339831,D001_O013_S01_E02
D001,O013,8,474,7.230124069,38,0.13035544,0.200717694,0.465695355,4,0.90739434,51,D001_O013,2,1,D001_O013_S02,-820189913664815226,-587555110181868257,D001_O013_S02_E01
D001,O013,8,474,7.230124069,38,0.13035544,0.200717694,0.465695355,4,0.90739434,52,D001_O013,2,2,D001_O013_S02,-820189913664815226,-744868682807112129,D001_O013_S02_E02
D001,O014,8,474,7.230124069,505,0.055050564,0.385744929,0.323573274,126,0.956197221,53,D001_O014,1,1,D001_O014_S01,-2260953217172554434,6787215423128917883,D001_O014_S01_E01
D001,O014,8,474,7.230124069,505,0.055050564,0.385744929,0.323573274,126,0.956197221,54,D001_O014,1,2,D001_O014_S01,-2260953217172554434,-8320945180779554693,D001_O014_S01_E02
D001,O014,8,474,7.230124069,505,0.055050564,0.385744929,0.323573274,126,0.956197221,55,D001_O014,2,1,D001_O014_S02,2028081472512609684,-8212083426770063203,D001_O014_S02_E01
D001,O014,8,474,7.230124069,505,0.055050564,0.385744929,0.323573274,126,0.956197221,56,D001_O014,2,2,D001_O014_S02,2028081472512609684,5821802113092393922,D001_O014_S02_E02
D001,O015,8,474,7.230124069,369,0.403527677,0.186961283,0.029180542,88,1.016098144,57,D001_O015,1,1,D001_O015_S01,-8591257108722070632,-6426396072921220379,D001_O015_S01_E01
D001,O015,8,474,7.230124069,369,0.403527677,0.186961283,0.029180542,88,1.016098144,58,D001_O015,1,2,D001_O015_S01,-8591257108722070632,-4197489521949217192,D001_O015_S01_E02
D001,O015,8,474,7.230124069,369,0.403527677,0.186961283,0.029180542,88,1.016098144,59,D001_O015,2,1,D001_O015_S02,-4575345574053143001,-8338923491057703232,D001_O015_S02_E01
D001,O015,8,474,7.230124069,369,0.403527677,0.186961283,0.029180542,88,1.016098144,60,D001_O015,2,2,D001_O015_S02,-4575345574053143001,6173818907189044140,D001_O015_S02_E02
D001,O016,8,474,7.230124069,990,0.188337728,0.211915952,0.403770273,99,0.683522338,61,D001_O016,1,1,D001_O016_S01,3499899048054274816,7573051821824012356,D001_O016_S01_E01
D001,O016,8,474,7.230124069,990,0.188337728,0.211915952,0.403770273,99,0.683522338,62,D001_O016,1,2,D001_O016_S01,3499899048054274816,-6177613727797082747,D001_O016_S01_E02
D001,O016,8,474,7.230124069,990,0.188337728,0.211915952,0.403770273,99,0.683522338,63,D001_O016,2,1,D001_O016_S02,-3249713815579514736,-5492533343431954764,D001_O016_S02_E01
D001,O016,8,474,7.230124069,990,0.188337728,0.211915952,0.403770273,99,0.683522338,64,D001_O016,2,2,D001_O016_S02,-3249713815579514736,-7797126292380942437,D001_O016_S02_E02
D001,O017,8,474,7.230124069,47,0.235947901,0.205558573,0.450421949,1,0.98550411,65,D001_O017,1,1,D001_O017_S01,-790387268229880636,-4769810540914529871,D001_O017_S01_E01
D001,O017,8,474,7.230124069,47,0.235947901,0.205558573,0.450421949,1,0.98550411,66,D001_O017,1,2,D001_O017_S01,-790387268229880636,3762942962331477361,D001_O017_S01_E02
D001,O017,8,474,7.230124069,47,0.235947901,0.205558573,0.450421949,1,0.98550411,67,D001_O017,2,1,D001_O017_S02,882176344403767292,29311474191385580,D001_O017_S02_E01
D001,O017,8,474,7.230124069,47,0.235947901,0.205558573,0.450421949,1,0.98550411,68,D001_O017,2,2,D001_O017_S02,882176344403767292,-6745741665288568816,D001_O017_S02_E02
D001,O018,8,474,7.230124069,128,0.201594351,0.132120615,0.2466657,15,1.015365814,69,D001_O018,1,1,D001_O018_S01,5832412160752864814,313006848109567246,D001_O018_S01_E01
D001,O018,8,474,7.230124069,128,0.201594351,0.132120615,0.2466657,15,1.015365814,70,D001_O018,1,2,D001_O018_S01,5832412160752864814,5309267211063514904,D001_O018_S01_E02
D001,O018,8,474,7.230124069,128,0.201594351,0.132120615,0.2466657,15,1.015365814,71,D001_O018,2,1,D001_O018_S02,-2667425907740219743,8943725879452820714,D001_O018_S02_E01
D001,O018,8,474,7.230124069,128,0.201594351,0.132120615,0.2466657,15,1.015365814,72,D001_O018,2,2,D001_O018_S02,-2667425907740219743,3359725372318047822,D001_O018_S02_E02
D001,O019,8,474,7.230124069,24,0.431629638,0.254066717,0.253740338,1,0.934568431,73,D001_O019,1,1,D001_O019_S01,-8877305360709542621,1897152561006485988,D001_O019_S01_E01
D001,O019,8,474,7.230124069,24,0.431629638,0.254066717,0.253740338,1,0.934568431,74,D001_O019,1,2,D001_O019_S01,-8877305360709542621,-4447534401349411557,D001_O019_S01_E02
D001,O019,8,474,7.230124069,24,0.431629638,0.254066717,0.253740338,1,0.934568431,75,D001_O019,2,1,D001_O019_S02,7240778918923877796,-6000467837802702974,D001_O019_S02_E01
D001,O019,8,474,7.230124069,24,0.431629638,0.254066717,0.253740338,1,0.934568431,76,D001_O019,2,2,D001_O019_S02,7240778918923877796,-2097912844126246440,D001_O019_S02_E02
D001,O020,8,474,7.230124069,113,0.348269976,0.095285863,0.409466489,28,0.990902637,77,D001_O020,1,1,D001_O020_S01,-4110116197339605382,-3730483777961059767,D001_O020_S01_E01
D001,O020,8,474,7.230124069,113,0.348269976,0.095285863,0.409466489,28,0.990902637,78,D001_O020,1,2,D001_O020_S01,-4110116197339605382,4051570497541200806,D001_O020_S01_E02
D001,O020,8,474,7.230124069,113,0.348269976,0.095285863,0.409466489,28,0.990902637,79,D001_O020,2,1,D001_O020_S02,-8846825159980016317,-5183304840734582014,D001_O020_S02_E01
D001,O020,8,474,7.230124069,113,0.348269976,0.095285863,0.409466489,28,0.990902637,80,D001_O020,2,2,D001_O020_S02,-8846825159980016317,2707690045966893300,D001_O020_S02_E02
D001,O021,8,474,7.230124069,35,0.407381528,0.191612689,0.078494355,4,0.726366674,81,D001_O021,1,1,D001_O021_S01,8960778289057970670,3036421642802805196,D001_O021_S01_E01
D001,O021,8,474,7.230124069,35,0.407381528,0.191612689,0.078494355,4,0.726366674,82,D001_O021,1,2,D001_O021_S01,8960778289057970670,-2997024465662991395,D001_O021_S01_E02
D001,O021,8,474,7.230124069,35,0.407381528,0.191612689,0.078494355,4,0.726366674,83,D001_O021,2,1,D001_O021_S02,-6081671140655795222,7560037171088346698,D001_O021_S02_E01
D001,O021,8,474,7.230124069,35,0.407381528,0.191612689,0.078494355,4,0.726366674,84,D001_O021,2,2,D001_O021_S02,-6081671140655795222,-633864952862491139,D001_O021_S02_E02
D001,O022,8,474,7.230124069,193,0.265083523,0.114415056,0.48366938,6,0.770574624,85,D001_O022,1,1,D001_O022_S01,216762454351251306,-96721164261465190,D001_O022_S01_E01
D001,O022,8,474,7.230124069,193,0.265083523,0.114415056,0.48366938,6,0.770574624,86,D001_O022,1,2,D001_O022_S01,216762454351251306,2402816046916708830,D001_O022_S01_E02
D001,O022,8,474,7.230124069,193,0.265083523,0.114415056,0.48366938,6,0.770574624,87,D001_O022,2,1,D001_O022_S02,-4793761894169685009,-3781003484100956848,D001_O022_S02_E01
D001,O022,8,474,7.230124069,193,0.265083523,0.114415056,0.48366938,6,0.770574624,88,D001_O022,2,2,D001_O022_S02,-4793761894169685009,5936158799944994530,D001_O022_S02_E02
D001,O023,8,474,7.230124069,410,0.214451437,0.12789836,0.094002538,34,0.876090399,89,D001_O023,1,1,D001_O023_S01,3966295314640734293,1099416641684199693,D001_O023_S01_E01
D001,O023,8,474,7.230124069,410,0.214451437,0.12789836,0.094002538,34,0.876090399,90,D001_O023,1,2,D001_O023_S01,3966295314640734293,-6894080249658036964,D001_O023_S01_E02
D001,O023,8,474,7.230124069,410,0.214451437,0.12789836,0.094002538,34,0.876090399,91,D001_O023,2,1,D001_O023_S02,-5133607686543327624,5842731515433127492,D001_O023_S02_E01
D001,O023,8,474,7.230124069,410,0.214451437,0.12789836,0.094002538,34,0.876090399,92,D001_O023,2,2,D001_O023_S02,-5133607686543327624,7750178658576982899,D001_O023_S02_E02
D001,O024,8,474,7.230124069,109,0.107543079,0.370185632,0.33107989,2,0.763088384,93,D001_O024,1,1,D001_O024_S01,-8259228925862590333,2725146988552804412,D001_O024_S01_E01
D001,O024,8,474,7.230124069,109,0.107543079,0.370185632,0.33107989,2,0.763088384,94,D001_O024,1,2,D001_O024_S01,-8259228925862590333,-2088327944812179778,D001_O024_S01_E02
D001,O024,8,474,7.230124069,109,0.107543079,0.370185632,0.33107989,2,0.763088384,95,D001_O024,2,1,D001_O024_S02,-34735969003409229,1765602420917412031,D001_O024_S02_E01
D001,O024,8,474,7.230124069,109,0.107543079,0.370185632,0.33107989,2,0.763088384,96,D001_O024,2,2,D001_O024_S02,-34735969003409229,5679292862101675447,D001_O024_S02_E02
D001,O025,8,474,7.230124069,53,0.129725034,0.023513439,0.022926164,9,0.647079336,97,D001_O025,1,1,D001_O025_S01,9100786296390119929,-7339272627914628822,D001_O025_S01_E01
D001,O025,8,474,7.230124069,53,0.129725034,0.023513439,0.022926164,9,0.647079336,98,D001_O025,1,2,D001_O025_S01,9100786296390119929,2192872461628769962,D001_O025_S01_E02
D001,O025,8,474,7.230124069,53,0.129725034,0.023513439,0.022926164,9,0.647079336,99,D001_O025,2,1,D001_O025_S02,-5268477084232248613,887542266558206459,D001_O025_S02_E01
D001,O025,8,474,7.230124069,53,0.129725034,0.023513439,0.022926164,9,0.647079336,100,D001_O025,2,2,D001_O025_S02,-5268477084232248613,-8952682691685680802,D001_O025_S02_E02
D001,O026,8,474,7.230124069,104,0.335746812,0.309055962,0.214783733,9,0.866605062,101,D001_O026,1,1,D001_O026_S01,4313063565162285547,806561661473289407,D001_O026_S01_E01
D001,O026,8,474,7.230124069,104,0.335746812,0.309055962,0.214783733,9,0.866605062,102,D001_O026,1,2,D001_O026_S01,4313063565162285547,-2014776664696554425,D001_O026_S01_E02
D001,O026,8,474,7.230124069,104,0.335746812,0.309055962,0.214783733,9,0.866605062,103,D001_O026,2,1,D001_O026_S02,-3930197000521629174,4993974389521106583,D001_O026_S02_E01
D001,O026,8,474,7.230124069,104,0.335746812,0.309055962,0.214783733,9,0.866605062,104,D001_O026,2,2,D001_O026_S02,-3930197000521629174,4275205149635390680,D001_O026_S02_E02
D001,O027,8,474,7.230124069,120,0.173792118,0.275390581,0.115990185,1,0.594400816,105,D001_O027,1,1,D001_O027_S01,-337432158961435219,3506358341134147891,D001_O027_S01_E01
D001,O027,8,474,7.230124069,120,0.173792118,0.275390581,0.115990185,1,0.594400816,106,D001_O027,1,2,D001_O027_S01,-337432158961435219,3734327768752967034,D001_O027_S01_E02
D001,O027,8,474,7.230124069,120,0.173792118,0.275390581,0.115990185,1,0.594400816,107,D001_O027,2,1,D001_O027_S02,7720899875041943654,5131223307363207079,D001_O027_S02_E01
D001,O027,8,474,7.230124069,120,0.173792118,0.275390581,0.115990185,1,0.594400816,108,D001_O027,2,2,D001_O027_S02,7720899875041943654,-6353673090004588179,D001_O027_S02_E02
D001,O028,8,474,7.230124069,315,0.161028291,0.149607497,0.243736481,76,0.836522744,109,D001_O028,1,1,D001_O028_S01,-807413348189036973,-4554534289568920080,D001_O028_S01_E01
D001,O028,8,474,7.230124069,315,0.161028291,0.149607497,0.243736481,76,0.836522744,110,D001_O028,1,2,D001_O028_S01,-807413348189036973,-2988525955842075063,D001_O028_S01_E02
D001,O028,8,474,7.230124069,315,0.161028291,0.149607497,0.243736481,76,0.836522744,111,D001_O028,2,1,D001_O028_S02,8098105387136449054,-3904208121811604971,D001_O028_S02_E01
D001,O028,8,474,7.230124069,315,0.161028291,0.149607497,0.243736481,76,0.836522744,112,D001_O028,2,2,D001_O028_S02,8098105387136449054,8522102111032188683,D001_O028_S02_E02
D001,O029,8,474,7.230124069,744,0.31398409,0.144642217,0.380464816,47,1.001095973,113,D001_O029,1,1,D001_O029_S01,-4888295510724765539,-1535939483034142250,D001_O029_S01_E01
D001,O029,8,474,7.230124069,744,0.31398409,0.144642217,0.380464816,47,1.001095973,114,D001_O029,1,2,D001_O029_S01,-4888295510724765539,4526957714398022060,D001_O029_S01_E02
D001,O029,8,474,7.230124069,744,0.31398409,0.144642217,0.380464816,47,1.001095973,115,D001_O029,2,1,D001_O029_S02,448143834317215483,3925229596722305488,D001_O029_S02_E01
D001,O029,8,474,7.230124069,744,0.31398409,0.144642217,0.380464816,47,1.001095973,116,D001_O029,2,2,D001_O029_S02,448143834317215483,-6809045468418359095,D001_O029_S02_E02
D001,O030,8,474,7.230124069,96,0.291312931,0.178362873,0.260288981,21,0.712485371,117,D001_O030,1,1,D001_O030_S01,2351823930739521306,5137795067609015672,D001_O030_S01_E01
D001,O030,8,474,7.230124069,96,0.291312931,0.178362873,0.260288981,21,0.712485371,118,D001_O030,1,2,D001_O030_S01,2351823930739521306,3312402231479307276,D001_O030_S01_E02
D001,O030,8,474,7.230124069,96,0.291312931,0.178362873,0.260288981,21,0.712485371,119,D001_O030,2,1,D001_O030_S02,7965966970704569132,7438511713977932141,D001_O030_S02_E01
D001,O030,8,474,7.230124069,96,0.291312931,0.178362873,0.260288981,21,0.712485371,120,D001_O030,2,2,D001_O030_S02,7965966970704569132,2926545760793779259,D001_O030_S02_E02
D001,O031,8,474,7.230124069,61,0.375724597,0.298965989,0.344989603,2,1.023539068,121,D001_O031,1,1,D001_O031_S01,-2130217845791131408,6089531752438236340,D001_O031_S01_E01
D001,O031,8,474,7.230124069,61,0.375724597,0.298965989,0.344989603,2,1.023539068,122,D001_O031,1,2,D001_O031_S01,-2130217845791131408,3087766433713280071,D001_O031_S01_E02
D001,O031,8,474,7.230124069,61,0.375724597,0.298965989,0.344989603,2,1.023539068,123,D001_O031,2,1,D001_O031_S02,-3367965486155408576,6591502745986042211,D001_O031_S02_E01
D001,O031,8,474,7.230124069,61,0.375724597,0.298965989,0.344989603,2,1.023539068,124,D001_O031,2,2,D001_O031_S02,-3367965486155408576,6235307401334962118,D001_O031_S02_E02
D001,O032,8,474,7.230124069,449,0.47407037,0.293964396,0.333868972,86,0.526716923,125,D001_O032,1,1,D001_O032_S01,-6836418772881965408,7904721713566946580,D001_O032_S01_E01
D001,O032,8,474,7.230124069,449,0.47407037,0.293964396,0.333868972,86,0.526716923,126,D001_O032,1,2,D001_O032_S01,-6836418772881965408,7795400112507718451,D001_O032_S01_E02
D001,O032,8,474,7.230124069,449,0.47407037,0.293964396,0.333868972,86,0.526716923,127,D001_O032,2,1,D001_O032_S02,2287997569900166725,9078033779464484301,D001_O032_S02_E01
D001,O032,8,474,7.230124069,449,0.47407037,0.293964396,0.333868972,86,0.526716923,128,D001_O032,2,2,D001_O032_S02,2287997569900166725,-7931469180405952011,D001_O032_S02_E02
D001,O033,8,474,7.230124069,28,0.356894295,0.285864598,0.280390934,5,0.572892371,129,D001_O033,1,1,D001_O033_S01,-5899830718282015955,6827048089936461153,D001_O033_S01_E01
D001,O033,8,474,7.230124069,28,0.356894295,0.285864598,0.280390934,5,0.572892371,130,D001_O033,1,2,D001_O033_S01,-5899830718282015955,-1420800729360008308,D001_O033_S01_E02
D001,O033,8,474,7.230124069,28,0.356894295,0.285864598,0.280390934,5,0.572892371,131,D001_O033,2,1,D001_O033_S02,-5711340148626252551,3348469319875866069,D001_O033_S02_E01
D001,O033,8,474,7.230124069,28,0.356894295,0.285864598,0.280390934,5,0.572892371,132,D001_O033,2,2,D001_O033_S02,-5711340148626252551,-5301456989290774055,D001_O033_S02_E02
D001,O034,8,474,7.230124069,172,0.339323194,0.106162856,0.193996227,28,0.976195745,133,D001_O034,1,1,D001_O034_S01,-8664247296341311150,4907997771559509863,D001_O034_S01_E01
D001,O034,8,474,7.230124069,172,0.339323194,0.106162856,0.193996227,28,0.976195745,134,D001_O034,1,2,D001_O034_S01,-8664247296341311150,3071791935520168036,D001_O034_S01_E02
D001,O034,8,474,7.230124069,172,0.339323194,0.106162856,0.193996227,28,0.976195745,135,D001_O034,2,1,D001_O034_S02,-1171336917424310764,3667039227304959400,D001_O034_S02_E01
D001,O034,8,474,7.230124069,172,0.339323194,0.106162856,0.193996227,28,0.976195745,136,D001_O034,2,2,D001_O034_S02,-1171336917424310764,1141765099443590967,D001_O034_S02_E02
D001,O035,8,474,7.230124069,173,0.041159595,0.256897351,0.341435098,22,0.936656262,137,D001_O035,1,1,D001_O035_S01,-4107291748859749658,-2583045892780509311,D001_O035_S01_E01
D001,O035,8,474,7.230124069,173,0.041159595,0.256897351,0.341435098,22,0.936656262,138,D001_O035,1,2,D001_O035_S01,-4107291748859749658,6515970985186403288,D001_O035_S01_E02
D001,O035,8,474,7.230124069,173,0.041159595,0.256897351,0.341435098,22,0.936656262,139,D001_O035,2,1,D001_O035_S02,-2353696753236795401,-5800513103753303059,D001_O035_S02_E01
D001,O035,8,474,7.230124069,173,0.041159595,0.256897351,0.341435098,22,0.936656262,140,D001_O035,2,2,D001_O035_S02,-2353696753236795401,-6655263482243854635,D001_O035_S02_E02
D001,O036,8,474,7.230124069,83,0.318040863,0.288671609,0.125731933,11,0.510862581,141,D001_O036,1,1,D001_O036_S01,2368878547995702604,-790986388909588110,D001_O036_S01_E01
D001,O036,8,474,7.230124069,83,0.318040863,0.288671609,0.125731933,11,0.510862581,142,D001_O036,1,2,D001_O036_S01,2368878547995702604,3523299678642797171,D001_O036_S01_E02
D001,O036,8,474,7.230124069,83,0.318040863,0.288671609,0.125731933,11,0.510862581,143,D001_O036,2,1,D001_O036_S02,6378230209777217839,1021527515171558744,D001_O036_S02_E01
D001,O036,8,474,7.230124069,83,0.318040863,0.288671609,0.125731933,11,0.510862581,144,D001_O036,2,2,D001_O036_S02,6378230209777217839,-2244276466108862215,D001_O036_S02_E02
D001,O037,8,474,7.230124069,232,0.083660283,0.374766445,0.463420281,16,0.901833982,145,D001_O037,1,1,D001_O037_S01,2666975412779843044,-1755586652486196718,D001_O037_S01_E01
D001,O037,8,474,7.230124069,232,0.083660283,0.374766445,0.463420281,16,0.901833982,146,D001_O037,1,2,D001_O037_S01,2666975412779843044,8008070545848864684,D001_O037_S01_E02
